vehicle_id,camera_id,count,mean,std,p0013,p02,p05
78,S01c001,2278,0.7701507210731506,0.13346891105175018,0.39949463986158373,0.46660393178462983,0.5378313183784484
81,S01c003,2080,0.8053988218307495,0.14242249727249146,0.3897363420575857,0.4716484719514847,0.5133593320846558
81,S01c001,1378,0.8765428066253662,0.06782878935337067,0.6820439108371734,0.7307385575771331,0.7639431953430176
80,S01c003,120,0.9290946125984192,0.044390153139829636,0.7927347319960594,0.8032163095474243,0.8226068824529648
80,S01c001,1485,0.8078213930130005,0.10993124544620514,0.48669461735486985,0.5600068831443786,0.6029354572296143
80,S01c002,18336,0.7771832942962646,0.12603621184825897,0.469481381714344,0.5321918368339539,0.5634031593799591
80,S01c004,153,0.9326393008232117,0.041957367211580276,0.8217204522609711,0.8394406151771545,0.8524881839752197
82,S01c003,153,0.9258544445037842,0.04921778663992882,0.7808407452583312,0.812469265460968,0.8325023293495178
82,S01c001,1711,0.8342114090919495,0.08619426190853119,0.5087232602238655,0.6164984583854676,0.671125739812851
82,S01c002,3741,0.8167035579681396,0.1109461709856987,0.4482494865059853,0.585840392112732,0.6282095909118652
82,S01c004,231,0.9132208228111267,0.07577317953109741,0.6165674845576287,0.6488882541656494,0.7540776133537292
86,S01c003,2485,0.7619701623916626,0.13338114321231842,0.42865250334739685,0.5005919432640076,0.5343855023384094
86,S01c001,3160,0.7518430948257446,0.11705293506383896,0.4576116737574339,0.5308950889110565,0.5653811544179916
85,S01c003,78,0.923963189125061,0.047364477068185806,0.7944655267715454,0.8079964601993561,0.8110290884971618
85,S01c001,1275,0.7750973701477051,0.12120333313941956,0.3956954217612743,0.48961270213127134,0.5378449380397796
85,S01c002,2145,0.7737022638320923,0.12446660548448563,0.48992061834335326,0.5345871520042419,0.5655422568321228
85,S01c004,120,0.9183254241943359,0.05347803607583046,0.7167355896711349,0.7857617008686065,0.8112088143825531
89,S01c003,666,0.9045478105545044,0.07174123078584671,0.6697213014066219,0.7218468308448791,0.7440240234136581
89,S01c002,4278,0.8240298628807068,0.09750290960073471,0.5163362416863442,0.5891382086277008,0.6230929762125015
89,S01c004,478731,0.945414662361145,0.07066382467746735,0.6108752868175507,0.7159502148628235,0.7867097556591034
90,S01c003,253,0.9136477708816528,0.059961948543787,0.7228522326469421,0.7543637728691102,0.7805042505264282
90,S01c002,3655,0.7746611833572388,0.1371564269065857,0.3974629327356815,0.4621959626674652,0.5142041146755219
90,S01c004,3741,0.6793542504310608,0.20200374722480774,0.21429021281003952,0.3018030345439911,0.3395620584487915
91,S01c003,465,0.9169420599937439,0.0694628655910492,0.6464940416336059,0.6955149912834168,0.756947684288025
91,S01c002,5460,0.7550609707832336,0.14417310059070587,0.3371781100153923,0.4339555948972702,0.488274647295475
91,S01c004,4560,0.6921206712722778,0.1543537825345993,0.3267332675307989,0.40977750062942503,0.44953914135694506
92,S01c003,325,0.8937907814979553,0.08493900299072266,0.6310087117671966,0.6855366635322571,0.7263390898704529
92,S01c002,4465,0.8169041275978088,0.0880073830485344,0.5625904551506042,0.6174713015556336,0.6523151636123657
92,S01c004,3741,0.8038070201873779,0.11085028201341629,0.4682000921964645,0.5673869371414184,0.6130608916282654
95,S01c003,703,0.9363018870353699,0.05218100920319557,0.7778913118600845,0.8106204891204833,0.821915727853775
93,S01c003,325,0.9155405163764954,0.047476474195718765,0.785973801445961,0.8143946290016174,0.8271438956260682
93,S01c001,171,0.9007790684700012,0.05142010748386383,0.7310511565804482,0.776270580291748,0.8023476898670197
93,S01c002,36,0.9393783211708069,0.04469059407711029,0.8007441045045852,0.8294424891471863,0.8590962588787079
93,S01c004,8911,0.8272528052330017,0.10812300443649292,0.50202158254385,0.5886666655540467,0.6389392912387848
94,S01c003,10,0.934809684753418,0.03139358386397362,0.8823172845721244,0.8845745038986206,0.8881957113742829
94,S01c001,55,0.924333930015564,0.04886686056852341,0.7887637402772903,0.7937901067733765,0.8239643156528473
94,S01c004,190036,0.8720192313194275,0.13706745207309723,0.20888731925934553,0.33918304145336153,0.5207457095384598
41,S01c001,1225,0.7736120820045471,0.13045072555541992,0.4220947692155838,0.49305082082748414,0.5385034322738648
41,S01c004,1653,0.7506913542747498,0.14075852930545807,0.422481281208992,0.47615840792655945,0.5079654335975647
88,S01c001,10011,0.8800205588340759,0.09058430045843124,0.6165152337551117,0.6755676031112671,0.7063982784748077
2,S01c002,2926,0.8636507391929626,0.07962539047002792,0.6121493366360664,0.6635689735412598,0.7091044038534164
4,S01c002,1596,0.8555490374565125,0.10242310166358948,0.6003988323807716,0.631142771244049,0.6645948439836502
4,S01c004,3403,0.8250516653060913,0.14183050394058228,0.30692796108722686,0.4248266136646271,0.5431258141994476
5,S01c002,188191,0.8627743721008301,0.1371166855096817,0.424359090834856,0.5318894028663635,0.5786372721195221
5,S01c004,2628,0.805564284324646,0.09878906607627869,0.4778172313511372,0.5924724102020263,0.6343927562236786
6,S01c002,3003,0.6538764834403992,0.1765599250793457,0.19212488565444946,0.31398494124412535,0.36288836896419524
6,S01c004,1891,0.7222187519073486,0.18611307442188263,0.2732419417798519,0.3252919793128967,0.3554535359144211
23,S01c002,16653,0.7022233009338379,0.14819251000881195,0.37962262440919875,0.4425509262084961,0.4777104139328003
23,S01c004,2145,0.7502360939979553,0.1563200205564499,0.2837453550338745,0.3962170684337616,0.47217851877212524
30,S01c002,2485,0.8670398592948914,0.083399698138237,0.6013376705408097,0.6531231760978699,0.6984484195709229
30,S01c004,2556,0.81316739320755,0.11337987333536148,0.4353644554466009,0.562429404258728,0.6015420705080032
79,S01c002,52003,0.8411888480186462,0.12047361582517624,0.35855794454216955,0.4906834077835083,0.537947005033493
79,S01c004,2211,0.7853862643241882,0.11087660491466522,0.4818295584321022,0.5765026092529297,0.6075720191001892
83,S01c002,2775,0.7419149279594421,0.17135858535766602,0.3818863915085793,0.42653200626373294,0.4517845183610916
83,S01c004,1953,0.7678897976875305,0.13727743923664093,0.4016548254966736,0.4853848159313202,0.5265230178833008
87,S01c002,7260,0.8662643432617188,0.09517896920442581,0.4884748996973038,0.5981183183193207,0.6949155360460282
87,S01c004,2278,0.7985684275627136,0.1299293339252472,0.4369003026098013,0.5020869088172912,0.5465405285358429
84,S01c002,22155,0.9121082425117493,0.06144728511571884,0.7107259659051895,0.7666241216659546,0.7954104125499726
3,S01c002,3486,0.8386067748069763,0.09421433508396149,0.5433468484282493,0.6155622243881226,0.6683400124311447
